,id,title,freq,rating,year,votes,runtime,type,certification,action,comedy,horror,thriller,adventure,mystery,drama,history,sci_fi,crime,romance,music,western,war,biography,fantasy,family,cast_summary,writers_summary,directors_summary,adj_freq,adj_rating,adj_year,adj_votes,adj_runtime,adj_cast_summary,adj_writers_summary,adj_directors_summary,adj_action,adj_comedy,adj_horror,adj_thriller,adj_adventure,adj_mystery,adj_drama,adj_history,adj_sci_fi,adj_crime,adj_romance,adj_music,adj_western,adj_war,adj_biography,adj_fantasy,adj_family,adj_type,adj_certification
174,tt0780521,The Princess and the Frog,3,7.1,2009,91245.0,5820.0,feature,G,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Anika Noni Rose|Keith David|Oprah Winfrey|Bruno Campos,Ron Clements|John Musker,Ron Clements|John Musker,0.0,0.731707317073,0.932584269663,0.792886847778,0.986013986014,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
464,tt2910904,The Dressmaker,3,7.1,2015,26336.0,7140.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kate Winslet|Judy Davis|Liam Hemsworth|Hugo Weaving,P.J. Hogan|Jocelyn Moorhouse,Jocelyn Moorhouse,0.0,0.731707317073,1.0,0.745161185962,0.832167832168,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
158,tt0795368,Death at a Funeral,3,7.4,2007,91025.0,5220.0,feature,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matthew Macfadyen|Peter Dinklage|Ewen Bremner|Keeley Hawes,Dean Craig,Frank Oz,0.0,0.80487804878,0.910112359551,0.792725088306,0.944055944056,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
175,tt0976051,The Reader,3,7.6,2008,193106.0,7440.0,feature,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Kate Winslet|Ralph Fiennes|Bruno Ganz|David Kross,David Hare|Bernhard Schlink,Stephen Daldry,0.0,0.853658536585,0.921348314607,0.867782218811,0.797202797203,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
467,tt1474276,Summer Wars,3,7.6,2009,17499.0,6840.0,feature,TV-14,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Ryûnosuke Kamiki|Nanami Sakuraba|Mitsuki Tanimura|Takahiro Yokokawa,Mamoru Hosoda|Satoko Okudera,Mamoru Hosoda,0.0,0.853658536585,0.932584269663,0.73866360206,0.867132867133,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
468,tt1441395,Under the Skin,3,6.3,2013,88802.0,6480.0,feature,R,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Scarlett Johansson|Jeremy McWilliams|Lynsey Taylor Mackay|Dougie McConnell,Walter Campbell|Jonathan Glazer,Jonathan Glazer,0.0,0.536585365854,0.977528089888,0.791090582364,0.909090909091,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
176,tt1731141,Ender's Game,3,6.7,2013,188446.0,6840.0,feature,PG-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Harrison Ford|Asa Butterfield|Hailee Steinfeld|Abigail Breslin,Gavin Hood|Orson Scott Card,Gavin Hood,0.0,0.634146341463,0.977528089888,0.864355859075,0.867132867133,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
445,tt0322330,Freaky Friday,3,6.1,2003,98980.0,5820.0,feature,PG,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Jamie Lee Curtis|Lindsay Lohan|Mark Harmon|Harold Gould,Mary Rodgers|Heather Hach,Mark Waters,0.0,0.487804878049,0.865168539326,0.798574163777,0.986013986014,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
444,tt0377092,Mean Girls,3,7.0,2004,252132.0,5820.0,feature,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lindsay Lohan|Jonathan Bennett|Rachel McAdams|Tina Fey,Rosalind Wiseman|Tina Fey,Mark Waters,0.0,0.707317073171,0.876404494382,0.911182285279,0.986013986014,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
155,tt0105695,Unforgiven,3,8.3,1992,284353.0,7860.0,feature,R,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Clint Eastwood|Gene Hackman|Morgan Freeman|Richard Harris,David Webb Peoples,Clint Eastwood,0.0,0.975609756098,0.741573033708,0.934873430565,0.748251748252,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,-0.980303030303,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
474,tt1430607,Arthur Christmas,3,7.1,2011,36048.0,5820.0,feature,PG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,James McAvoy|Jim Broadbent|Bill Nighy|Hugh Laurie,Peter Baynham|Sarah Smith,Sarah Smith|Barry Cook,0.0,0.731707317073,0.955056179775,0.752302131402,0.986013986014,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
188,tt0180093,Requiem for a Dream,3,8.4,2000,587336.0,6120.0,feature,Unrated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ellen Burstyn|Jared Leto|Jennifer Connelly|Marlon Wayans,Hubert Selby Jr.|Hubert Selby Jr.,Darren Aronofsky,0.0,0.951219512195,0.831460674157,0.842352159195,0.951048951049,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
189,tt2591814,The Garden of Words,3,7.6,2013,10215.0,2760.0,feature,M,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Miyu Irino|Kana Hanazawa|Fumi Hirano|Gou Maeda,Makoto Shinkai,Makoto Shinkai,0.0,0.853658536585,0.977528089888,0.73330789298,0.657342657343,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
295,tt1483013,Oblivion,3,7.0,2013,395655.0,7440.0,feature,PG-13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Tom Cruise|Morgan Freeman|Andrea Riseborough|Olga Kurylenko,Karl Gajdusek|Michael Arndt,Joseph Kosinski,0.0,0.707317073171,0.977528089888,0.983289511222,0.797202797203,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
150,tt0918940,The Legend of Tarzan,3,6.4,2016,87015.0,6600.0,feature,PG-13,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Alexander Skarsgård|Rory J. Saper|Christian Stevens|Christoph Waltz,Adam Cozad|Craig Brewer,David Yates,0.0,0.560975609756,0.988764044944,0.789776654285,0.895104895105,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
482,tt1714206,The Spectacular Now,3,7.1,2013,109430.0,5700.0,feature,R,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Miles Teller|Shailene Woodley|Kyle Chandler|Jennifer Jason Leigh,Scott Neustadter|Michael H. Weber,James Ponsoldt,0.0,0.731707317073,0.977528089888,0.80625773872,1.0,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
512,tt0877057,Death Note,3,9.0,2006,118557.0,1440.0,tv_series,TV-14,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,Mamoru Miyano|Brad Swaile|Vincent Tong|Ryô Naitô,,,0.0,0.80487804878,0.898876404494,0.812968551017,0.503496503497,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,-0.413636363636,-0.880303030303,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,0.0,0.0
513,tt5189670,Making a Murderer,3,8.8,2015,46274.0,3600.0,tv_series,TV-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dolores Avery|Steven Avery|Ken Kratz|Brendan Dassey,,,0.0,0.853658536585,1.0,0.759821005791,0.755244755245,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,0.0,0.0
124,tt3149038,A Brilliant Young Mind,3,7.2,2014,19867.0,6660.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Asa Butterfield|Rafe Spall|Sally Hawkins|Eddie Marsan,James Graham,Morgan Matthews,0.0,0.756097560976,0.988764044944,0.7404047222,0.888111888112,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
233,tt4513674,Café Society,3,6.8,2016,29875.0,5760.0,feature,PG-13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Jesse Eisenberg|Kristen Stewart|Steve Carell|Blake Lively,Woody Allen,Woody Allen,0.0,0.658536585366,0.988764044944,0.747763307658,0.993006993007,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
95,tt0475290,"Hail, Caesar!",3,6.4,2016,72160.0,6360.0,feature,PG-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Josh Brolin|George Clooney|Alden Ehrenreich|Ralph Fiennes,Joel Coen|Ethan Coen,Ethan Coen|Joel Coen,0.0,0.560975609756,0.988764044944,0.77885421354,0.923076923077,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
381,tt2404233,Gods of Egypt,3,5.5,2016,62165.0,7560.0,feature,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Brenton Thwaites|Nikolaj Coster-Waldau|Gerard Butler|Chadwick Boseman,Matt Sazama|Burk Sharpless,Alex Proyas,0.0,0.341463414634,0.988764044944,0.771505186597,0.783216783217,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
237,tt0092005,Stand by Me,3,8.1,1986,279073.0,5340.0,feature,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Wil Wheaton|River Phoenix|Corey Feldman|Jerry O'Connell,Stephen King|Raynold Gideon,Rob Reiner,0.0,0.975609756098,0.674157303371,0.930991203226,0.958041958042,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
92,tt0780504,Drive,3,7.8,2011,441971.0,6000.0,feature,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Ryan Gosling|Carey Mulligan|Bryan Cranston|Albert Brooks,Hossein Amini|James Sallis,Nicolas Winding Refn,0.0,0.90243902439,0.955056179775,0.949234730641,0.965034965035,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
91,tt0120382,The Truman Show,3,8.1,1998,686904.0,6180.0,feature,PG,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jim Carrey|Ed Harris|Laura Linney|Noah Emmerich,Andrew Niccol,Peter Weir,0.0,0.975609756098,0.808988764045,0.769142763028,0.944055944056,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,1.0
89,tt0065421,The AristoCats,3,7.1,1970,66484.0,4680.0,feature,G,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Phil Harris|Eva Gabor|Sterling Holloway|Scatman Crothers,Larry Clemmons|Vance Gerry,Wolfgang Reitherman,0.0,0.731707317073,0.494382022472,0.77468081915,0.881118881119,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
378,tt3450650,Paul Blart: Mall Cop 2,3,4.4,2015,24396.0,5640.0,feature,PG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kevin James|Raini Rodriguez|Eduardo Verástegui|Daniella Alonso,Kevin James|Nick Bakay,Andy Fickman,0.0,0.0731707317073,1.0,0.743734761522,0.993006993007,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,1.0
240,tt2431286,Philomena,3,7.6,2013,77686.0,5880.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Judi Dench|Steve Coogan|Sophie Kennedy Clark|Mare Winningham,Steve Coogan|Jeff Pope,Stephen Frears,0.0,0.853658536585,0.977528089888,0.782917317381,0.979020979021,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,-0.913636363636,-0.269696969697,-0.278787878788,1.0,0.0
553,tt0851578,Paprika,3,7.7,2006,45895.0,5400.0,feature,R,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Megumi Hayashibara|Tôru Emori|Katsunosuke Hori|Tôru Furuya,Yasutaka Tsutsui|Seishi Minakami,Satoshi Kon,0.0,0.878048780488,0.898876404494,0.759542338336,0.965034965035,0.0,0.0,0.0,0.227272727273,-0.35,-0.931818181818,-0.787878787879,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,-0.798484848485,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
554,tt2209418,Before Midnight,3,7.9,2013,98755.0,6540.0,feature,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Ethan Hawke|Julie Delpy|Seamus Davey-Fitzpatrick|Ariane Labed,Richard Linklater|Julie Delpy,Richard Linklater,0.0,0.926829268293,0.977528089888,0.798408727953,0.902097902098,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
556,tt0970179,Hugo,3,7.5,2011,249917.0,7560.0,feature,PG,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,Asa Butterfield|Chloë Grace Moretz|Christopher Lee|Ben Kingsley,John Logan|Brian Selznick,Martin Scorsese,0.0,0.829268292683,0.955056179775,0.909553661499,0.783216783217,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,-0.880303030303,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
374,tt1623205,Oz the Great and Powerful,3,6.4,2013,177792.0,7800.0,feature,PG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,James Franco|Michelle Williams|Rachel Weisz|Mila Kunis,Mitchell Kapner|David Lindsay-Abaire,Sam Raimi,0.0,0.560975609756,0.977528089888,0.856522288985,0.755244755245,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,1.0
163,tt2479478,The Ridiculous 6,3,4.9,2015,28776.0,7140.0,feature,TV-14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Adam Sandler|Terry Crews|Jorge Garcia|Taylor Lautner,Adam Sandler|Tim Herlihy,Frank Coraci,0.0,0.19512195122,1.0,0.746955245566,0.832167832168,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,-0.980303030303,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
82,tt1515091,Sherlock Holmes: A Game of Shadows,3,7.5,2011,345324.0,7740.0,feature,PG-13,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Robert Downey Jr.|Jude Law|Jared Harris|Rachel McAdams,Michele Mulroney|Kieran Mulroney,Guy Ritchie,0.0,0.829268292683,0.955056179775,0.979703597825,0.762237762238,0.0,0.0,0.0,-0.772727272727,-0.35,0.0681818181818,-0.787878787879,0.586363636364,-0.880303030303,-0.486363636364,0.0681818181818,0.201515151515,-0.874242424242,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
370,tt0032455,Fantasia,3,7.8,1940,72566.0,7440.0,feature,G,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Leopold Stokowski|Deems Taylor|Corey Burton|Walt Disney,Joe Grant|Dick Huemer,,0.0,0.90243902439,0.157303370787,0.779152733294,0.797202797203,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,-0.968181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
369,tt1409024,Men in Black 3,3,6.8,2012,271660.0,6360.0,feature,PG-13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Will Smith|Tommy Lee Jones|Josh Brolin|Jemaine Clement,Etan Cohen|Lowell Cunningham,Barry Sonnenfeld,0.0,0.658536585366,0.966292134831,0.925540644273,0.923076923077,0.0,0.0,0.0,-0.772727272727,0.65,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,-0.486363636364,0.0681818181818,-0.798484848485,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
562,tt1935859,Miss Peregrine's Home for Peculiar Children,3,7.0,2016,40027.0,7620.0,feature,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,Eva Green|Asa Butterfield|Samuel L. Jackson|Judi Dench,Ransom Riggs|Jane Goldman,Tim Burton,0.0,0.707317073171,0.988764044944,0.755227772043,0.776223776224,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,0.586363636364,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,0.721212121212,1.0,0.0
78,tt0102492,My Girl,3,6.8,1991,56859.0,6120.0,feature,PG-13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Anna Chlumsky|Macaulay Culkin|Dan Aykroyd|Jamie Lee Curtis,Laurice Elehwany,Howard Zieff,0.0,0.658536585366,0.730337078652,0.767603842229,0.951048951049,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,0.721212121212,1.0,0.0
242,tt4438848,Neighbors 2: Sorority Rising,3,5.8,2016,58424.0,5520.0,feature,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seth Rogen|Rose Byrne|Zac Efron|Chloë Grace Moretz,Andrew Jay Cohen|Brendan O'Brien,Nicholas Stoller,0.0,0.414634146341,0.988764044944,0.768754540294,0.979020979021,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
96,tt0478304,The Tree of Life,3,6.7,2011,139080.0,8340.0,feature,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken,Terrence Malick,Terrence Malick,0.0,0.634146341463,0.955056179775,0.82805850399,0.692307692308,0.0,0.0,0.0,0.227272727273,-0.35,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,0.513636363636,0.0681818181818,0.201515151515,0.125757575758,0.163636363636,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,0.730303030303,-0.278787878788,1.0,0.0
232,tt1292566,How to Be Single,3,6.1,2016,48462.0,6600.0,feature,R,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dakota Johnson|Rebel Wilson|Leslie Mann|Alison Brie,Abby Kohn|Marc Silverstein,Christian Ditter,0.0,0.487804878049,0.988764044944,0.761429777272,0.895104895105,0.0,0.0,0.0,0.227272727273,0.65,0.0681818181818,0.212121212121,-0.413636363636,0.119696969697,-0.486363636364,0.0681818181818,0.201515151515,0.125757575758,-0.836363636364,0.0318181818182,0.019696969697,0.0469696969697,0.0863636363636,-0.269696969697,-0.278787878788,1.0,0.0
